airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Economy,11.92,46,4660
Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,Business,13.67,28,50271
Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,7.0,44,61404
Air_India,AI-808,Bangalore,Night,one,Evening,Hyderabad,Business,22.33,10,56476
AirAsia,I5-942,Mumbai,Afternoon,one,Night,Kolkata,Economy,10.75,6,7411
Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Economy,17.0,21,6339
Vistara,UK-824,Chennai,Night,one,Night,Bangalore,Business,24.42,5,44144
Vistara,UK-738,Kolkata,Evening,one,Afternoon,Hyderabad,Business,17.83,36,52175
Indigo,6E-495,Chennai,Early_Morning,one,Evening,Delhi,Economy,9.58,36,4790
Vistara,UK-830,Hyderabad,Morning,one,Morning,Chennai,Business,23.58,28,51707
Air_India,AI-671,Mumbai,Morning,zero,Morning,Chennai,Economy,1.92,3,11298
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Bangalore,Business,12.25,42,44144
Air_India,AI-687,Mumbai,Afternoon,one,Late_Night,Bangalore,Economy,8.17,16,6397
Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Business,2.33,13,29992
Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,20.5,20,51875
Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,11.5,24,45883
Indigo,6E-6212,Bangalore,Morning,one,Afternoon,Kolkata,Economy,4.67,21,7919
Indigo,6E-841,Bangalore,Afternoon,one,Night,Kolkata,Economy,5.42,35,3594
AirAsia,I5-371,Kolkata,Early_Morning,one,Evening,Bangalore,Economy,9.42,13,4555
Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Business,17.92,6,41281
Air_India,AI-635,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,13.5,6,7584
Indigo,6E-886,Bangalore,Morning,one,Evening,Kolkata,Economy,9.92,12,10271
Air_India,AI-651,Mumbai,Morning,one,Morning,Delhi,Economy,25.08,38,5840
SpiceJet,SG-8264,Kolkata,Night,zero,Late_Night,Delhi,Economy,2.5,39,3999
Air_India,AI-633,Mumbai,Early_Morning,two_or_more,Morning,Hyderabad,Economy,30.17,48,5857
Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Business,2.17,45,34472
GO_FIRST,G8-302,Chennai,Early_Morning,one,Evening,Delhi,Economy,11.58,21,4827
Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,43,3100
Vistara,UK-818,Bangalore,Evening,one,Morning,Mumbai,Business,14.08,8,77196
Air_India,AI-637,Mumbai,Evening,two_or_more,Evening,Chennai,Economy,24.42,12,15512
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,Business,11.08,16,60508
Indigo,6E-591,Chennai,Morning,one,Evening,Kolkata,Economy,7.42,20,5042
Air_India,AI-803,Delhi,Early_Morning,one,Evening,Kolkata,Business,11.42,18,57405
Vistara,UK-706,Kolkata,Morning,one,Night,Chennai,Economy,10.0,49,6009
Air_India,AI-676,Kolkata,Morning,one,Morning,Delhi,Economy,25.08,37,5810
Vistara,UK-866,Bangalore,Night,one,Night,Chennai,Business,25.42,22,44280
Vistara,UK-902,Mumbai,Afternoon,one,Night,Hyderabad,Business,7.17,9,58125
Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,Economy,14.25,10,9623
Air_India,AI-804,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Economy,30.25,9,14002
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Economy,9.25,27,5772
Vistara,UK-772,Kolkata,Morning,one,Afternoon,Delhi,Economy,26.25,2,19917
Vistara,UK-898,Hyderabad,Early_Morning,two_or_more,Morning,Kolkata,Economy,26.0,17,7955
Vistara,UK-849,Mumbai,Evening,zero,Evening,Bangalore,Business,1.75,34,20684
Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Economy,17.0,4,26439
Air_India,AI-806,Mumbai,Early_Morning,one,Night,Chennai,Economy,15.58,12,9201
Vistara,UK-870,Hyderabad,Night,one,Morning,Bangalore,Business,15.25,13,56702
Air_India,AI-839,Delhi,Night,one,Morning,Mumbai,Business,12.25,20,41113
Vistara,UK-830,Hyderabad,Morning,one,Evening,Kolkata,Business,7.75,30,51819
Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Bangalore,Business,9.17,32,54608
AirAsia,I5-740,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,7.08,16,1998
GO_FIRST,G8-371,Mumbai,Evening,one,Late_Night,Delhi,Economy,9.83,44,5805
Vistara,UK-943,Delhi,Early_Morning,one,Evening,Kolkata,Business,12.42,11,67769
Air_India,AI-430,Chennai,Morning,one,Night,Hyderabad,Economy,13.67,29,4399
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,14.08,33,6711
Vistara,UK-910,Mumbai,Evening,one,Night,Chennai,Business,26.67,48,57453
Air_India,AI-541,Hyderabad,Evening,one,Night,Mumbai,Business,5.92,18,45883
Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,Economy,28.33,21,7081
Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Business,6.75,14,54684
GO_FIRST,G8-7549,Delhi,Afternoon,one,Late_Night,Chennai,Economy,9.25,32,3869
Air_India,AI-543,Hyderabad,Morning,one,Evening,Mumbai,Economy,8.67,17,5279
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,21.5,14,51819
Vistara,UK-814,Bangalore,Night,one,Evening,Kolkata,Economy,20.92,37,8322
Vistara,UK-943,Delhi,Early_Morning,one,Night,Bangalore,Business,13.42,41,57017
Indigo,6E-6187,Delhi,Afternoon,one,Night,Chennai,Economy,6.42,31,4667
Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Delhi,Economy,10.5,14,9723
Indigo,6E-7298,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,4.83,28,5136
GO_FIRST,G8-297,Kolkata,Morning,two_or_more,Evening,Delhi,Economy,8.25,30,6488
GO_FIRST,G8-7547,Bangalore,Morning,zero,Morning,Mumbai,Economy,1.67,30,2201
Indigo,6E-168,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,36,2738
Air_India,AI-685,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.67,22,8558
Indigo,6E-6319,Hyderabad,Evening,one,Night,Kolkata,Economy,5.5,41,3223
AirAsia,I5-1518,Hyderabad,Evening,one,Early_Morning,Mumbai,Economy,11.5,45,2250
Vistara,UK-958,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,7.5,13,9879
Indigo,6E-5308,Mumbai,Afternoon,one,Night,Bangalore,Economy,6.75,24,4917
Indigo,6E-6815,Chennai,Morning,one,Evening,Delhi,Economy,10.5,47,4594
SpiceJet,SG-4010,Chennai,Morning,one,Morning,Kolkata,Economy,24.17,7,5041
SpiceJet,SG-732,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.92,13,13105
Air_India,AI-442,Mumbai,Afternoon,one,Evening,Delhi,Economy,3.75,21,2464
Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Kolkata,Business,22.92,9,49725
Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Economy,5.0,25,4968
Air_India,AI-636,Delhi,Afternoon,one,Night,Kolkata,Business,9.17,30,53209
Air_India,AI-840,Hyderabad,Night,one,Evening,Mumbai,Business,23.17,6,45883
Air_India,AI-768,Kolkata,Afternoon,one,Night,Mumbai,Business,5.75,4,50271
Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,38,6134
Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.08,23,5407
Vistara,UK-960,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.17,48,2339
GO_FIRST,G8-7560,Kolkata,Afternoon,one,Night,Mumbai,Economy,9.42,37,5790
Air_India,AI-543,Hyderabad,Morning,one,Night,Mumbai,Economy,36.08,14,10967
Vistara,UK-816,Bangalore,Morning,zero,Afternoon,Delhi,Economy,2.67,21,4502
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,14.33,26,5037
Vistara,UK-828,Chennai,Early_Morning,one,Late_Night,Delhi,Business,17.17,28,57920
Air_India,AI-415,Delhi,Evening,one,Evening,Bangalore,Economy,26.42,35,8143
Indigo,6E-6113,Chennai,Afternoon,one,Night,Kolkata,Economy,8.25,41,2359
Indigo,6E-807,Bangalore,Morning,one,Evening,Mumbai,Economy,6.83,36,5338
Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,Economy,28.0,32,7639
Air_India,AI-763,Kolkata,Early_Morning,one,Morning,Bangalore,Economy,25.92,34,7054
Vistara,UK-706,Kolkata,Morning,two_or_more,Evening,Chennai,Economy,33.67,39,15374
Indigo,6E-6137,Chennai,Morning,zero,Morning,Bangalore,Economy,1.08,25,2714
Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Mumbai,Business,13.0,30,50271
Vistara,UK-802,Bangalore,Evening,one,Afternoon,Hyderabad,Business,17.75,22,56588
Vistara,UK-850,Bangalore,Evening,one,Afternoon,Delhi,Business,16.75,42,54841
AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,12,5949
Vistara,UK-877,Mumbai,Morning,one,Morning,Bangalore,Economy,22.08,29,4658
Air_India,AI-543,Hyderabad,Morning,one,Evening,Kolkata,Economy,32.83,48,6312
Air_India,AI-868,Delhi,Evening,one,Early_Morning,Chennai,Business,13.33,11,45257
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,12.58,49,6067
Vistara,UK-822,Chennai,Morning,one,Early_Morning,Bangalore,Business,22.08,39,44144
Air_India,AI-9876,Bangalore,Afternoon,one,Morning,Kolkata,Economy,16.83,41,3489
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Early_Morning,Hyderabad,Economy,24.83,45,6032
Air_India,AI-541,Hyderabad,Evening,one,Afternoon,Kolkata,Business,20.25,17,51707
Vistara,UK-655,Mumbai,Morning,one,Evening,Delhi,Business,5.25,22,45550
Indigo,6E-2081,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.42,41,2410
Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Morning,Mumbai,Business,28.33,4,59254
Indigo,6E-541,Bangalore,Morning,one,Afternoon,Hyderabad,Economy,3.83,20,3105
Air_India,AI-402,Kolkata,Morning,one,Afternoon,Chennai,Business,26.25,48,55983
SpiceJet,SG-3027,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Economy,24.92,32,3990
Vistara,UK-802,Bangalore,Evening,one,Early_Morning,Mumbai,Economy,13.08,38,6568
Air_India,AI-9891,Hyderabad,Evening,two_or_more,Morning,Mumbai,Economy,14.92,43,7496
AirAsia,I5-552,Kolkata,Early_Morning,one,Night,Bangalore,Economy,13.83,49,5315
Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Business,9.58,32,65529
Indigo,6E-2005,Delhi,Morning,one,Evening,Chennai,Economy,9.17,26,3266
Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Bangalore,Business,19.92,40,38099
Indigo,6E-2247,Delhi,Morning,one,Evening,Bangalore,Economy,8.58,10,10768
Vistara,UK-927,Delhi,Morning,one,Evening,Kolkata,Economy,7.33,18,7504
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Kolkata,Business,10.08,8,60508
Vistara,UK-836,Chennai,Morning,one,Evening,Kolkata,Business,8.83,6,67137
Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Business,25.92,34,39622
Indigo,6E-747,Bangalore,Night,one,Morning,Delhi,Economy,9.42,46,4071
Vistara,UK-910,Mumbai,Evening,one,Morning,Kolkata,Business,16.0,20,57565
AirAsia,I5-1529,Delhi,Morning,one,Evening,Hyderabad,Economy,8.17,31,2050
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,11.08,37,5206
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,23,46097
Indigo,6E-806,Bangalore,Evening,one,Late_Night,Mumbai,Economy,7.5,12,5178
Air_India,AI-635,Mumbai,Early_Morning,one,Night,Bangalore,Economy,13.0,34,6502
Air_India,AI-665,Delhi,Early_Morning,one,Night,Kolkata,Business,15.67,30,53209
Air_India,AI-565,Bangalore,Afternoon,one,Night,Delhi,Business,6.08,26,37658
Vistara,UK-738,Kolkata,Evening,one,Morning,Hyderabad,Economy,14.92,4,10425
Air_India,AI-864,Mumbai,Early_Morning,one,Night,Chennai,Economy,16.58,9,9201
Air_India,AI-559,Hyderabad,Early_Morning,one,Late_Night,Bangalore,Business,17.67,15,56590
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,38,46097
Vistara,UK-706,Kolkata,Morning,two_or_more,Morning,Chennai,Economy,25.58,24,19040
SpiceJet,SG-3440,Mumbai,Afternoon,one,Evening,Kolkata,Economy,27.92,10,7518
Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,9.25,47,4496
Air_India,AI-435,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.5,32,4161
Air_India,AI-743,Kolkata,Morning,two_or_more,Evening,Chennai,Economy,9.08,26,8307
Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,Business,28.33,5,80544
Vistara,UK-816,Bangalore,Morning,one,Night,Chennai,Economy,11.25,11,12454
Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Business,6.42,24,39859
Air_India,AI-888,Mumbai,Evening,one,Afternoon,Bangalore,Economy,19.33,4,11469
Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Economy,13.42,28,6292
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.0,17,6568
AirAsia,I5-592,Bangalore,Evening,one,Late_Night,Delhi,Economy,8.83,42,2723
Vistara,UK-813,Delhi,Evening,one,Morning,Hyderabad,Economy,15.5,29,5761
Indigo,6E-6339,Bangalore,Early_Morning,one,Morning,Kolkata,Economy,4.08,21,4547
Indigo,6E-6104,Bangalore,Morning,one,Night,Delhi,Economy,11.33,1,10638
Air_India,AI-748,Bangalore,Late_Night,one,Afternoon,Delhi,Business,10.25,6,52586
Vistara,UK-863,Mumbai,Morning,two_or_more,Night,Chennai,Economy,11.17,2,26733
Indigo,6E-7185,Chennai,Morning,one,Afternoon,Hyderabad,Economy,5.33,3,11101
Vistara,UK-708,Kolkata,Night,one,Night,Hyderabad,Economy,26.5,44,6390
Air_India,AI-768,Kolkata,Afternoon,one,Afternoon,Chennai,Business,21.17,37,55983
Air_India,AI-402,Kolkata,Morning,one,Evening,Hyderabad,Economy,8.92,44,6062
Air_India,AI-541,Hyderabad,Evening,one,Late_Night,Bangalore,Business,7.92,31,56590
Vistara,UK-778,Kolkata,Afternoon,one,Morning,Chennai,Business,18.58,40,56879
Indigo,6E-345,Kolkata,Morning,one,Evening,Hyderabad,Economy,8.58,35,5070
Vistara,UK-834,Chennai,Evening,one,Morning,Bangalore,Business,18.67,17,60260
Vistara,UK-994,Mumbai,Morning,one,Evening,Chennai,Business,5.92,5,69885
GO_FIRST,G8-116,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,8.25,29,5177
Air_India,AI-401,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.17,5,5955
AirAsia,I5-588,Kolkata,Afternoon,one,Late_Night,Mumbai,Economy,11.08,20,3727
Indigo,6E-5338,Mumbai,Morning,one,Evening,Kolkata,Economy,9.25,1,18858
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,12.75,37,6695
GO_FIRST,G8-7534,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,9.08,18,4020
Indigo,6E-588,Chennai,Evening,one,Late_Night,Mumbai,Economy,8.75,33,3824
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,1,12811
AirAsia,I5-1518,Hyderabad,Evening,one,Late_Night,Delhi,Economy,7.58,38,2228
Vistara,UK-830,Hyderabad,Morning,one,Evening,Chennai,Economy,6.0,35,4674
Indigo,6E-847,Chennai,Evening,zero,Evening,Bangalore,Economy,1.08,7,3362
AirAsia,I5-942,Mumbai,Afternoon,one,Evening,Chennai,Economy,4.33,33,1890
AirAsia,I5-747,Delhi,Evening,one,Morning,Kolkata,Economy,14.0,36,5953
Vistara,UK-822,Chennai,Morning,one,Afternoon,Delhi,Business,4.75,33,45600
Indigo,6E-6597,Kolkata,Night,one,Morning,Bangalore,Economy,8.58,45,3465
Air_India,AI-776,Kolkata,Morning,one,Early_Morning,Mumbai,Business,22.0,47,37526
Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Business,26.67,15,37417
Air_India,AI-840,Hyderabad,Night,one,Morning,Kolkata,Business,12.17,15,51707
Indigo,6E-5017,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.17,23,2738
Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,6,5955
Air_India,AI-885,Delhi,Morning,one,Night,Hyderabad,Economy,10.17,19,11520
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Bangalore,Business,13.5,18,54777
Indigo,6E-893,Kolkata,Morning,one,Evening,Chennai,Economy,8.58,32,5406
GO_FIRST,G8-509,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,12.75,19,5067
Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Business,11.42,29,51817
Air_India,AI-569,Chennai,Early_Morning,one,Afternoon,Bangalore,Business,32.0,9,52139
Air_India,AI-773,Kolkata,Evening,one,Evening,Bangalore,Business,25.25,37,52287
Air_India,AI-808,Bangalore,Night,one,Morning,Chennai,Business,11.92,18,60396
Air_India,AI-607,Mumbai,Evening,zero,Evening,Bangalore,Economy,1.75,17,2132
GO_FIRST,G8-7543,Bangalore,Afternoon,one,Night,Delhi,Economy,9.92,26,3466
GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,9,6532
Indigo,6E-149,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,5.42,26,5293
Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,21,3001
Vistara,UK-890,Hyderabad,Evening,one,Morning,Mumbai,Business,16.08,38,67130
Vistara,UK-928,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.08,46,29980
Vistara,UK-878,Hyderabad,Afternoon,one,Night,Chennai,Business,10.17,20,41314
Vistara,UK-613,Mumbai,Afternoon,two_or_more,Night,Chennai,Economy,10.5,15,17114
Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Economy,14.58,40,5102
Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Business,13.83,35,49553
Vistara,UK-657,Bangalore,Morning,one,Night,Mumbai,Business,10.08,13,48289
Indigo,6E-967,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.33,29,3671
GO_FIRST,G8-329,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.75,42,5817
Air_India,AI-607,Mumbai,Evening,one,Night,Delhi,Economy,7.17,12,12138
Air_India,AI-840,Hyderabad,Night,zero,Night,Delhi,Economy,2.17,44,2276
Air_India,AI-764,Delhi,Evening,two_or_more,Morning,Chennai,Business,18.08,12,67421
Air_India,AI-505,Bangalore,Morning,one,Night,Hyderabad,Business,13.17,38,56476
Air_India,AI-570,Mumbai,Early_Morning,one,Morning,Delhi,Economy,27.58,44,3843
Air_India,AI-770,Kolkata,Night,one,Afternoon,Bangalore,Business,16.0,45,60978
Indigo,6E-5338,Mumbai,Morning,one,Afternoon,Chennai,Economy,7.42,3,8043
Air_India,AI-660,Mumbai,Evening,one,Morning,Kolkata,Economy,14.08,6,13254
AirAsia,I5-1621,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.92,9,17621
Vistara,UK-933,Delhi,Afternoon,one,Morning,Kolkata,Business,18.17,6,65529
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Bangalore,Business,14.08,21,64969
Air_India,AI-9894,Chennai,Morning,one,Evening,Delhi,Economy,10.0,40,3234
Air_India,AI-770,Kolkata,Night,one,Afternoon,Chennai,Economy,16.17,27,5704
GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Bangalore,Economy,8.67,28,4205
Indigo,6E-7561,Kolkata,Early_Morning,one,Evening,Chennai,Economy,9.67,11,6489
Air_India,AI-678,Delhi,Morning,one,Early_Morning,Chennai,Economy,22.33,22,3988
Air_India,AI-804,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,6.67,39,6578
Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Economy,14.25,29,5523
Indigo,6E-605,Chennai,Afternoon,one,Night,Hyderabad,Economy,7.33,32,1105
Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Economy,13.5,31,4751
Indigo,6E-152,Delhi,Morning,two_or_more,Night,Chennai,Economy,10.83,12,8003
Indigo,6E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,32,4328
Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Business,13.08,7,51384
Air_India,AI-537,Delhi,Evening,one,Evening,Mumbai,Business,26.0,1,57074
Air_India,AI-808,Bangalore,Night,one,Morning,Mumbai,Economy,13.17,40,6578
Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,40,2410
Air_India,AI-888,Mumbai,Evening,one,Evening,Bangalore,Economy,21.25,44,6502
Indigo,6E-496,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,5.42,15,7959
Vistara,UK-981,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.0,12,10680
Vistara,UK-852,Bangalore,Morning,zero,Morning,Mumbai,Business,1.92,45,20760
Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,Business,5.5,33,53164
AirAsia,I5-798,Delhi,Afternoon,one,Night,Bangalore,Economy,10.58,38,6008
Air_India,AI-763,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.25,5,6489
Air_India,AI-808,Bangalore,Night,one,Evening,Mumbai,Economy,23.0,2,10779
Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,Business,11.08,49,60365
Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,5.67,49,53152
Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Business,21.83,26,67769
Vistara,UK-986,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.17,28,2339
Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,Economy,5.58,40,4979
Vistara,UK-828,Chennai,Early_Morning,one,Morning,Kolkata,Economy,26.67,19,7344
Air_India,AI-540,Delhi,Night,one,Morning,Kolkata,Business,14.17,40,47545
Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Kolkata,Economy,19.17,11,10248
Air_India,AI-698,Hyderabad,Night,one,Night,Delhi,Business,22.17,23,39499
Vistara,UK-880,Hyderabad,Afternoon,two_or_more,Night,Bangalore,Economy,9.92,39,6310
Indigo,6E-6749,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.58,7,7413
Air_India,AI-675,Mumbai,Early_Morning,one,Night,Delhi,Economy,14.75,13,12978
Indigo,6E-2168,Delhi,Evening,one,Night,Mumbai,Economy,4.42,21,4337
Air_India,AI-809,Mumbai,Morning,one,Morning,Chennai,Economy,22.92,5,9201
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Economy,5.58,13,7813
GO_FIRST,G8-116,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,9.25,23,5177
Indigo,6E-782,Chennai,Morning,one,Afternoon,Hyderabad,Economy,4.17,29,4585
Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,8.17,29,5496
Air_India,AI-679,Mumbai,Morning,one,Evening,Delhi,Economy,9.42,31,6878
Indigo,6E-6339,Kolkata,Morning,one,Evening,Delhi,Economy,6.08,8,9419
Air_India,AI-770,Kolkata,Night,one,Evening,Mumbai,Economy,19.92,34,8478
Indigo,6E-6965,Kolkata,Afternoon,zero,Evening,Mumbai,Economy,3.0,36,4499
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,9.33,19,64113
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Kolkata,Economy,14.75,13,11205
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,8.42,27,6135
Vistara,UK-875,Mumbai,Evening,zero,Night,Hyderabad,Business,1.58,30,17604
Vistara,UK-838,Chennai,Night,one,Morning,Bangalore,Economy,13.75,27,6437
Vistara,UK-898,Hyderabad,Early_Morning,two_or_more,Evening,Chennai,Economy,8.67,26,7832
Air_India,AI-441,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.5,18,3988
GO_FIRST,G8-385,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,10.0,21,4028
Vistara,UK-960,Mumbai,Morning,one,Evening,Kolkata,Business,6.17,4,62045
Vistara,UK-958,Mumbai,Afternoon,one,Night,Chennai,Economy,10.33,44,4663
Indigo,6E-6293,Mumbai,Early_Morning,zero,Morning,Bangalore,Economy,1.83,47,2124
Indigo,6E-484,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,9.42,4,5178
Air_India,AI-747,Kolkata,Night,one,Night,Delhi,Economy,24.67,14,14364
Vistara,UK-775,Mumbai,Afternoon,one,Night,Delhi,Economy,7.17,14,13818
GO_FIRST,G8-385,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.58,18,2201
Vistara,UK-943,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.75,46,5006
GO_FIRST,G8-305,Chennai,Morning,one,Evening,Bangalore,Economy,8.17,27,11808
GO_FIRST,G8-325,Mumbai,Night,zero,Late_Night,Bangalore,Economy,1.75,38,2124
GO_FIRST,G8-305,Chennai,Morning,one,Afternoon,Kolkata,Economy,5.42,16,8544
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Mumbai,Business,9.67,20,67004
AirAsia,I5-1543,Hyderabad,Afternoon,one,Late_Night,Delhi,Economy,13.25,47,2228
AirAsia,I5-829,Delhi,Night,zero,Night,Kolkata,Economy,2.17,24,3999
Air_India,AI-501,Bangalore,Afternoon,one,Night,Mumbai,Business,8.83,9,54684
Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,Business,15.25,34,57081
AirAsia,I5-1621,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.92,11,7484
GO_FIRST,G8-7562,Kolkata,Afternoon,zero,Afternoon,Mumbai,Economy,2.83,22,4499
AirAsia,I5-740,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,7.58,11,5953
GO_FIRST,G8-345,Mumbai,Night,one,Morning,Bangalore,Economy,10.0,35,6319
